shi_cd,date,daily_total_mm
25,2020-01-12,0.0000
25,2020-01-11,2.6000
25,2020-01-10,0.0000
25,2020-01-09,0.0000
25,2020-01-08,0.0000
25,2020-01-07,0.0000
25,2020-01-06,3.4000
25,2020-01-05,0.2000
25,2020-01-04,0.8000
25,2020-01-03,0.6000
25,2020-01-16,0.0000
25,2020-01-15,0.0000
25,2020-01-14,0.0000
25,2020-01-13,53.8000
25,2020-01-29,0.0000
25,2020-01-28,0.0000
25,2020-01-27,0.0000
25,2020-01-26,0.0000
25,2020-01-25,0.0000
25,2020-01-24,7.6000
25,2020-01-23,4.6000
25,2020-01-22,0.0000
25,2020-01-21,0.0000
25,2020-01-20,0.0000
25,2020-02-01,0.2000
25,2020-01-31,0.2000
25,2020-01-30,40.0000
25,2020-02-02,17.8000
25,2020-02-04,1.8000
25,2020-02-03,65.2000
25,2020-02-09,0.0000
25,2020-02-08,0.0000
25,2020-02-07,0.2000
25,2020-02-06,0.0000
25,2020-02-05,17.4000
25,2020-02-10,43.2000
25,2020-02-11,41.4000
25,2020-02-20,0.0000
25,2020-02-19,0.0000
25,2020-02-18,0.0000
25,2020-02-17,0.0000
25,2020-02-16,2.0000
25,2020-02-15,0.0000
25,2020-02-14,0.0000
25,2020-02-13,2.4000
25,2020-02-12,12.8000
25,2020-02-27,9.0000
25,2020-02-26,0.2000
25,2020-02-25,0.0000
25,2020-02-24,0.6000
25,2020-02-23,5.4000
25,2020-02-22,3.6000
25,2020-02-21,37.2000
25,2020-02-28,12.8000
25,2020-02-29,15.2000
25,2020-03-01,28.8000
25,2020-03-19,0.0000
25,2020-03-18,0.0000
25,2020-03-17,0.0000
25,2020-03-16,0.0000
25,2020-03-15,0.0000
25,2020-03-14,0.0000
25,2020-03-13,0.0000
25,2020-03-12,0.0000
25,2020-03-11,0.0000
25,2020-03-10,0.0000
25,2020-03-20,22.8000
25,2020-04-07,2.6000
25,2020-04-06,0.0000
25,2020-04-05,0.0000
25,2020-04-04,0.0000
25,2020-04-03,0.0000
25,2020-04-02,0.0000
25,2020-04-01,0.0000
25,2020-03-31,0.0000
25,2020-03-30,1.0000
25,2020-03-29,0.6000
25,2020-05-01,0.0000
25,2020-04-30,0.0000
25,2020-04-29,0.0000
25,2020-04-28,0.0000
25,2020-04-27,0.0000
25,2020-04-26,0.0000
25,2020-04-25,0.0000
25,2020-04-24,0.0000
25,2020-04-23,0.0000
25,2020-04-22,0.0000
25,2020-05-06,1.8000
25,2020-05-05,0.0000
25,2020-05-04,0.0000
25,2020-05-03,3.6000
25,2020-05-02,24.2000
25,2020-05-13,0.0000
25,2020-05-12,0.0000
25,2020-05-11,0.0000
25,2020-05-10,0.0000
25,2020-05-09,0.0000
25,2020-05-08,5.0000
25,2020-05-07,32.6000
25,2020-05-14,12.2000
25,2020-05-23,0.0000
25,2020-05-22,0.0000
25,2020-05-21,0.0000
25,2020-05-20,0.0000
25,2020-05-19,0.0000
25,2020-05-18,0.0000
25,2020-05-17,0.0000
25,2020-05-16,0.0000
25,2020-05-15,28.8000
25,2020-07-13,0.0000
25,2020-07-12,0.0000
25,2020-07-11,0.0000
25,2020-07-10,0.0000
25,2020-07-09,0.0000
25,2020-07-08,0.0000
25,2020-07-07,0.0000
25,2020-07-06,0.0000
25,2020-07-05,0.0000
25,2020-07-04,0.0000
25,2020-07-14,20.4000
25,2020-07-29,4.4000
25,2020-07-28,0.0000
25,2020-07-27,0.0000
25,2020-07-26,0.0000
25,2020-07-25,0.0000
25,2020-07-24,0.0000
25,2020-07-23,0.0000
25,2020-07-22,0.0000
25,2020-07-21,0.0000
25,2020-07-20,0.0000
25,2020-07-30,30.2000
25,2020-08-20,9.2000
25,2020-08-19,0.2000
25,2020-08-18,0.0000
25,2020-08-17,0.0000
25,2020-08-16,0.2000
25,2020-08-15,0.0000
25,2020-08-14,0.0000
25,2020-08-13,0.0000
25,2020-08-12,0.0000
25,2020-08-11,0.0000
25,2020-08-21,14.2000
25,2020-09-01,0.0000
25,2020-08-31,0.0000
25,2020-08-30,0.0000
25,2020-08-29,0.0000
25,2020-08-28,0.0000
25,2020-08-27,0.0000
25,2020-08-26,0.0000
25,2020-08-25,0.2000
25,2020-08-24,9.6000
25,2020-08-23,0.0000
25,2020-09-19,4.2000
25,2020-09-18,0.0000
25,2020-09-17,0.0000
25,2020-09-16,0.0000
25,2020-09-15,0.2000
25,2020-09-14,0.0000
25,2020-09-13,0.0000
25,2020-09-12,0.0000
25,2020-09-11,0.0000
25,2020-09-10,0.0000
25,2020-09-20,13.0000
25,2020-09-21,11.8000
25,2020-10-29,5.0000
25,2020-10-28,0.0000
25,2020-10-27,0.0000
25,2020-10-26,2.0000
25,2020-10-25,0.0000
25,2020-10-24,1.6000
25,2020-10-23,0.0000
25,2020-10-22,0.0000
25,2020-10-21,0.0000
25,2020-10-20,0.0000
25,2020-10-30,72.0000
25,2020-11-04,0.0000
25,2020-11-03,4.6000
25,2020-11-02,2.2000
25,2020-11-01,2.0000
25,2020-10-31,11.4000
25,2020-11-17,2.8000
25,2020-11-16,0.0000
25,2020-11-15,0.0000
25,2020-11-14,0.0000
25,2020-11-13,0.0000
25,2020-11-12,1.0000
25,2020-11-11,0.0000
25,2020-11-10,1.4000
25,2020-11-09,0.2000
25,2020-11-08,1.4000
25,2020-11-18,29.4000
25,2020-11-19,14.2000
25,2020-12-06,2.8000
25,2020-12-05,1.2000
25,2020-12-04,0.0000
25,2020-12-03,0.0000
25,2020-12-02,0.0000
25,2020-12-01,0.8000
25,2020-11-30,0.0000
25,2020-11-29,0.0000
25,2020-11-28,0.0000
25,2020-11-27,0.0000
25,2020-12-07,31.0000
25,2020-12-21,0.0000
25,2020-12-20,0.0000
25,2020-12-19,0.0000
25,2020-12-18,0.0000
25,2020-12-17,0.2000
25,2020-12-16,0.0000
25,2020-12-15,0.0000
25,2020-12-14,0.0000
25,2020-12-13,4.2000
25,2020-12-12,0.0000
25,2020-12-24,5.0000
25,2020-12-23,0.4000
25,2020-12-22,13.6000
25,2020-12-26,0.0000
25,2020-12-25,82.8000
25,2021-01-01,0.4000
25,2020-12-31,7.6000
25,2020-12-30,0.0000
25,2020-12-29,0.6000
25,2020-12-28,0.2000
25,2020-12-27,10.6000
25,2021-02-04,0.0000
25,2021-02-03,0.0000
25,2021-02-02,0.0000
25,2021-02-01,0.0000
25,2021-01-31,0.0000
25,2021-01-30,0.0000
25,2021-01-29,0.0000
25,2021-01-28,0.0000
25,2021-01-27,0.0000
25,2021-01-26,0.0000
25,2021-02-05,50.4000
25,2021-02-12,0.0000
25,2021-02-11,0.2000
25,2021-02-10,0.0000
25,2021-02-09,0.0000
25,2021-02-08,8.4000
25,2021-02-07,0.0000
25,2021-02-06,25.2000
25,2021-03-05,0.0000
25,2021-03-04,0.0000
25,2021-03-03,0.0000
25,2021-03-02,0.0000
25,2021-03-01,0.0000
25,2021-02-28,0.0000
25,2021-02-27,0.0000
25,2021-02-26,0.2000
25,2021-02-25,0.0000
25,2021-02-24,0.0000
25,2021-03-29,0.0000
25,2021-03-28,0.0000
25,2021-03-27,0.0000
25,2021-03-26,0.0000
25,2021-03-25,0.0000
25,2021-03-24,0.0000
25,2021-03-23,0.0000
25,2021-03-22,0.0000
25,2021-03-21,0.0000
25,2021-03-20,0.0000
25,2021-04-20,0.0000
25,2021-04-19,0.0000
25,2021-04-18,0.0000
25,2021-04-17,0.0000
25,2021-04-16,0.0000
25,2021-04-15,0.0000
25,2021-04-14,0.0000
25,2021-04-13,7.6000
25,2021-04-12,1.6000
25,2021-04-11,0.0000
25,2021-04-26,0.0000
25,2021-04-25,0.0000
25,2021-04-24,0.0000
25,2021-04-23,4.8000
25,2021-04-22,9.6000
25,2021-04-21,17.4000
25,2021-04-27,11.2000
25,2021-04-28,51.2000
25,2021-05-06,0.0000
25,2021-05-05,0.0000
25,2021-05-04,0.0000
25,2021-05-03,0.0000
25,2021-05-02,0.0000
25,2021-05-01,0.0000
25,2021-04-30,9.8000
25,2021-04-29,41.4000
25,2021-05-11,0.0000
25,2021-05-10,0.0000
25,2021-05-09,0.0000
25,2021-05-08,2.6000
25,2021-05-07,49.6000
25,2021-05-12,20.4000
25,2021-05-29,0.0000
25,2021-05-28,0.0000
25,2021-05-27,0.0000
25,2021-05-26,0.0000
25,2021-05-25,0.0000
25,2021-05-24,0.0000
25,2021-05-23,0.0000
25,2021-05-22,0.0000
25,2021-05-21,0.0000
25,2021-05-20,0.0000
25,2021-06-08,0.2000
25,2021-06-07,0.0000
25,2021-06-06,0.0000
25,2021-06-05,0.0000
25,2021-06-04,0.0000
25,2021-06-03,0.0000
25,2021-06-02,0.0000
25,2021-06-01,1.4000
25,2021-05-31,9.8000
25,2021-05-30,52.0000
25,2021-06-16,0.0000
25,2021-06-15,0.0000
25,2021-06-14,0.0000
25,2021-06-13,4.6000
25,2021-06-12,2.0000
25,2021-06-11,1.4000
25,2021-06-10,0.0000
25,2021-06-09,16.4000
25,2021-07-27,0.0000
25,2021-07-26,0.0000
25,2021-07-25,0.0000
25,2021-07-24,0.0000
25,2021-07-23,0.0000
25,2021-07-22,0.0000
25,2021-07-21,0.0000
25,2021-07-20,0.0000
25,2021-07-19,0.0000
25,2021-07-18,0.0000
25,2021-08-11,0.0000
25,2021-08-10,0.0000
25,2021-08-09,0.0000
25,2021-08-08,0.0000
25,2021-08-07,0.0000
25,2021-08-06,0.0000
25,2021-08-05,0.0000
25,2021-08-04,0.8000
25,2021-08-03,0.0000
25,2021-08-02,0.0000
25,2021-10-04,0.8000
25,2021-10-03,4.8000
25,2021-10-02,0.4000
25,2021-10-01,0.0000
25,2021-09-30,0.0000
25,2021-09-29,0.0000
25,2021-09-28,0.0000
25,2021-09-27,0.0000
25,2021-09-26,0.0000
25,2021-09-25,0.0000
25,2021-10-10,4.6000
25,2021-10-09,0.0000
25,2021-10-08,0.4000
25,2021-10-07,5.6000
25,2021-10-06,1.4000
25,2021-10-05,17.0000
25,2021-10-18,7.2000
25,2021-10-17,1.2000
25,2021-10-16,0.6000
25,2021-10-15,9.8000
25,2021-10-14,0.0000
25,2021-10-13,0.0000
25,2021-10-12,1.0000
25,2021-10-11,23.8000
25,2021-10-19,10.4000
25,2021-10-23,0.0000
25,2021-10-22,0.0000
25,2021-10-21,0.0000
25,2021-10-20,28.8000
25,2021-10-31,4.8000
25,2021-10-30,0.0000
25,2021-10-29,0.6000
25,2021-10-28,7.8000
25,2021-10-27,0.0000
25,2021-10-26,0.0000
25,2021-10-25,0.0000
25,2021-10-24,12.6000
25,2021-11-10,0.0000
25,2021-11-09,0.2000
25,2021-11-08,0.0000
25,2021-11-07,0.0000
25,2021-11-06,0.0000
25,2021-11-05,0.0000
25,2021-11-04,2.0000
25,2021-11-03,4.4000
25,2021-11-02,0.2000
25,2021-11-01,38.6000
25,2021-11-18,6.4000
25,2021-11-17,0.0000
25,2021-11-16,0.0000
25,2021-11-15,0.0000
25,2021-11-14,0.0000
25,2021-11-13,0.0000
25,2021-11-12,4.8000
25,2021-11-11,11.0000
25,2021-11-27,0.0000
25,2021-11-26,0.6000
25,2021-11-25,0.0000
25,2021-11-24,0.0000
25,2021-11-23,0.0000
25,2021-11-22,0.0000
25,2021-11-21,0.0000
25,2021-11-20,2.0000
25,2021-11-19,11.6000
25,2021-12-06,1.2000
25,2021-12-05,8.2000
25,2021-12-04,0.0000
25,2021-12-03,0.0000
25,2021-12-02,0.0000
25,2021-12-01,1.0000
25,2021-11-30,4.8000
25,2021-11-29,0.0000
25,2021-11-28,14.2000
25,2021-12-11,0.0000
25,2021-12-10,0.0000
25,2021-12-09,0.2000
25,2021-12-08,3.4000
25,2021-12-07,40.4000
25,2021-12-15,0.0000
25,2021-12-14,0.0000
25,2021-12-13,0.0000
25,2021-12-12,40.0000
25,2021-12-16,29.8000
25,2021-12-22,9.4000
25,2021-12-21,0.0000
25,2021-12-20,0.0000
25,2021-12-19,0.4000
25,2021-12-18,2.0000
25,2021-12-17,16.4000
25,2021-12-28,0.0000
25,2021-12-27,3.6000
25,2021-12-26,0.0000
25,2021-12-25,0.0000
25,2021-12-24,1.2000
25,2021-12-23,50.0000
25,2021-12-29,15.2000
25,2022-01-06,2.8000
25,2022-01-05,2.6000
25,2022-01-04,0.0000
25,2022-01-03,0.0000
25,2022-01-02,0.0000
25,2022-01-01,1.4000
25,2021-12-31,7.0000
25,2021-12-30,12.2000
25,2022-01-07,22.4000
25,2022-01-10,6.2000
25,2022-01-09,2.2000
25,2022-01-08,37.6000
25,2022-01-15,0.0000
25,2022-01-14,0.0000
25,2022-01-13,0.4000
25,2022-01-12,0.0000
25,2022-01-11,30.6000
25,2022-01-28,1.0000
25,2022-01-27,0.0000
25,2022-01-26,0.0000
25,2022-01-25,0.0000
25,2022-01-24,0.0000
25,2022-01-23,0.0000
25,2022-01-22,0.0000
25,2022-01-21,0.0000
25,2022-01-20,0.0000
25,2022-01-19,0.0000
25,2022-01-29,19.8000
25,2022-02-17,6.8000
25,2022-02-16,0.0000
25,2022-02-15,0.4000
25,2022-02-14,0.0000
25,2022-02-13,0.0000
25,2022-02-12,0.2000
25,2022-02-11,2.2000
25,2022-02-10,1.4000
25,2022-02-09,3.6000
25,2022-02-08,3.8000
25,2022-03-30,0.0000
25,2022-03-29,0.0000
25,2022-03-28,0.0000
25,2022-03-27,0.0000
25,2022-03-26,0.0000
25,2022-03-25,0.0000
25,2022-03-24,0.0000
25,2022-03-23,0.0000
25,2022-03-22,0.2000
25,2022-03-21,5.8000
25,2022-03-31,74.6000
25,2022-04-01,56.4000
25,2022-04-08,0.0000
25,2022-04-07,0.0000
25,2022-04-06,3.8000
25,2022-04-05,0.0000
25,2022-04-04,0.0000
25,2022-04-03,0.0000
25,2022-04-02,13.4000
25,2022-04-13,0.0000
25,2022-04-12,0.0000
25,2022-04-11,0.0000
25,2022-04-10,0.0000
25,2022-04-09,19.4000
25,2022-05-03,0.0000
25,2022-05-02,0.0000
25,2022-05-01,0.0000
25,2022-04-30,5.0000
25,2022-04-29,0.6000
25,2022-04-28,0.0000
25,2022-04-27,0.0000
25,2022-04-26,0.0000
25,2022-04-25,0.0000
25,2022-04-24,0.0000
25,2022-05-11,0.0000
25,2022-05-10,0.0000
25,2022-05-09,0.0000
25,2022-05-08,4.4000
25,2022-05-07,0.2000
25,2022-05-06,0.0000
25,2022-05-05,0.0000
25,2022-05-04,20.2000
25,2022-05-15,0.2000
25,2022-05-14,0.0000
25,2022-05-13,0.2000
25,2022-05-12,11.4000
25,2022-06-10,3.0000
25,2022-06-09,0.0000
25,2022-06-08,0.0000
25,2022-06-07,0.0000
25,2022-06-06,0.0000
25,2022-06-05,0.0000
25,2022-06-04,7.2000
25,2022-06-03,9.2000
25,2022-06-02,0.0000
25,2022-06-01,0.0000
25,2022-06-13,1.0000
25,2022-06-12,0.6000
25,2022-06-11,10.8000
25,2022-06-17,0.0000
25,2022-06-16,0.0000
25,2022-06-15,0.0000
25,2022-06-14,19.2000
25,2022-07-12,0.0000
25,2022-07-11,0.0000
25,2022-07-10,0.0000
25,2022-07-09,0.0000
25,2022-07-08,0.0000
25,2022-07-07,0.0000
25,2022-07-06,0.0000
25,2022-07-05,0.0000
25,2022-07-04,0.0000
25,2022-07-03,0.0000
25,2022-07-13,13.2000
25,2022-08-09,2.8000
25,2022-08-08,0.4000
25,2022-08-07,0.0000
25,2022-08-06,0.4000
25,2022-08-05,0.8000
25,2022-08-04,0.0000
25,2022-08-03,0.0000
25,2022-08-02,0.0000
25,2022-08-01,0.0000
25,2022-07-31,0.0000
25,2022-08-10,11.0000
25,2022-09-03,0.2000
25,2022-09-02,0.0000
25,2022-09-14,0.0000
25,2022-09-13,2.6000
25,2022-09-12,0.2000
25,2022-09-11,6.8000
25,2022-09-10,3.8000
25,2022-09-09,0.0000
25,2022-09-08,0.0000
25,2022-09-07,0.0000
25,2022-09-06,0.0000
25,2022-09-05,0.0000
25,2022-09-15,12.8000
25,2022-09-27,1.8000
25,2022-09-26,4.6000
25,2022-09-25,0.0000
25,2022-09-24,0.0000
25,2022-09-23,0.0000
25,2022-09-22,2.0000
25,2022-09-21,0.0000
25,2022-09-20,0.0000
25,2022-09-19,0.0000
25,2022-09-18,4.8000
25,2022-09-28,29.8000
25,2022-10-27,0.0000
25,2022-10-26,0.0000
25,2022-10-25,0.0000
25,2022-10-24,0.0000
25,2022-10-23,0.0000
25,2022-10-22,0.0000
25,2022-10-21,0.2000
25,2022-10-20,0.0000
25,2022-10-19,4.2000
25,2022-10-18,4.8000
25,2022-10-30,0.0000
25,2022-10-29,0.0000
25,2022-10-28,18.8000
25,2022-10-31,17.4000
25,2022-11-01,22.0000
25,2022-11-23,0.0000
25,2022-11-22,0.0000
25,2022-11-21,0.0000
25,2022-11-20,0.0000
25,2022-11-19,0.0000
25,2022-11-18,0.0000
25,2022-11-17,0.0000
25,2022-11-16,8.2000
25,2022-11-15,2.4000
25,2022-11-14,0.6000
25,2022-11-27,2.6000
25,2022-11-26,3.6000
25,2022-11-25,0.0000
25,2022-11-24,20.2000
25,2022-12-05,0.0000
25,2022-12-04,0.0000
25,2022-12-03,0.2000
25,2022-12-02,0.0000
25,2022-12-01,0.0000
25,2022-11-30,0.0000
25,2022-11-29,0.0000
25,2022-11-28,21.2000
25,2022-12-17,0.0000
25,2022-12-16,4.0000
25,2022-12-15,0.0000
25,2022-12-14,0.2000
25,2022-12-13,8.0000
25,2022-12-12,0.2000
25,2022-12-11,0.0000
25,2022-12-10,0.0000
25,2022-12-09,0.0000
25,2022-12-08,0.0000
25,2022-12-19,0.0000
25,2022-12-18,13.0000
25,2022-12-20,31.6000
25,2022-12-29,0.2000
25,2022-12-28,0.2000
25,2022-12-27,1.0000
25,2022-12-26,0.0000
25,2022-12-25,0.2000
25,2022-12-24,0.0000
25,2022-12-23,2.8000
25,2022-12-22,9.2000
25,2022-12-21,28.6000
25,2023-01-04,6.2000
25,2023-01-03,0.0000
25,2023-01-02,0.0000
25,2023-01-01,0.0000
25,2022-12-31,0.0000
25,2022-12-30,30.2000
25,2023-01-05,17.0000
25,2023-01-06,67.4000
25,2023-01-29,0.4000
25,2023-01-28,0.0000
25,2023-01-27,0.0000
25,2023-01-26,0.0000
25,2023-01-25,0.0000
25,2023-01-24,0.2000
25,2023-01-23,0.4000
25,2023-01-22,0.0000
25,2023-01-21,0.0000
25,2023-01-20,5.2000
25,2023-02-06,0.0000
25,2023-02-05,0.8000
25,2023-02-04,0.0000
25,2023-02-03,0.0000
25,2023-02-02,0.0000
25,2023-02-01,0.0000
25,2023-01-31,0.0000
25,2023-01-30,26.0000
25,2023-02-10,6.8000
25,2023-02-09,0.0000
25,2023-02-08,2.0000
25,2023-02-07,84.8000
25,2023-02-12,0.6000
25,2023-02-11,39.8000
25,2023-02-27,0.0000
25,2023-02-26,0.0000
25,2023-02-25,0.0000
25,2023-02-24,0.0000
25,2023-02-23,0.0000
25,2023-03-29,0.0000
25,2023-03-28,1.2000
25,2023-03-27,5.0000
25,2023-03-26,0.0000
25,2023-03-25,0.0000
25,2023-03-24,0.0000
25,2023-03-23,0.0000
25,2023-03-22,0.0000
25,2023-03-21,0.0000
25,2023-03-20,0.0000
25,2023-04-07,0.0000
25,2023-04-13,0.0000
25,2023-04-12,0.0000
25,2023-04-11,0.0000
25,2023-04-10,0.0000
25,2023-04-09,9.0000
25,2023-04-08,94.4000
25,2023-04-14,11.2000
25,2023-04-18,0.0000
25,2023-04-17,0.0000
25,2023-04-16,1.6000
25,2023-04-15,12.6000
25,2023-04-27,0.0000
25,2023-04-26,1.0000
25,2023-04-25,0.0000
25,2023-04-24,0.0000
25,2023-04-23,0.0000
25,2023-04-22,0.0000
25,2023-04-21,0.0000
25,2023-04-20,0.0000
25,2023-04-19,12.2000
25,2023-05-09,0.0000
25,2023-05-08,0.0000
25,2023-05-07,0.0000
25,2023-05-06,0.0000
25,2023-05-05,0.0000
25,2023-05-04,0.0000
25,2023-05-03,0.0000
25,2023-05-02,0.0000
25,2023-05-01,0.0000
25,2023-04-30,0.0000
25,2023-05-28,0.0000
25,2023-05-27,0.0000
25,2023-05-26,0.0000
25,2023-05-25,0.0000
25,2023-05-24,0.0000
25,2023-05-23,0.0000
25,2023-05-22,0.0000
25,2023-05-21,0.0000
25,2023-05-20,0.0000
25,2023-05-19,0.0000
25,2023-07-18,0.0000
25,2023-07-17,0.0000
25,2023-07-16,0.0000
25,2023-07-15,0.0000
25,2023-07-14,1.6000
25,2023-07-13,0.0000
25,2023-07-12,0.0000
25,2023-07-11,0.0000
25,2023-07-10,0.0000
25,2023-07-09,0.0000
25,2023-08-25,0.0000
25,2023-08-24,0.0000
25,2023-08-23,0.0000
25,2023-08-22,0.0000
25,2023-08-21,0.0000
25,2023-08-26,29.2000
25,2023-09-30,0.0000
25,2023-09-29,0.0000
25,2023-09-28,3.8000
25,2023-09-27,3.0000
25,2023-09-26,0.2000
25,2023-09-25,0.0000
25,2023-09-24,0.0000
25,2023-09-23,0.0000
25,2023-09-22,0.0000
25,2023-09-21,0.0000
25,2023-10-13,6.4000
25,2023-10-12,8.4000
25,2023-10-11,0.0000
25,2023-10-10,0.6000
25,2023-10-09,1.6000
25,2023-10-08,0.0000
25,2023-10-07,2.2000
25,2023-10-06,0.8000
25,2023-10-05,2.6000
25,2023-10-04,0.0000
25,2023-10-16,0.0000
25,2023-10-15,0.0000
25,2023-10-14,16.8000
25,2023-10-25,0.0000
25,2023-10-24,0.0000
25,2023-10-23,0.0000
25,2023-10-22,0.0000
25,2023-10-21,0.0000
25,2023-10-20,0.0000
25,2023-10-19,0.2000
25,2023-10-18,0.0000
25,2023-10-17,14.2000
25,2023-10-28,0.0000
25,2023-10-27,0.2000
25,2023-10-26,18.4000
25,2023-11-13,0.0000
25,2023-11-12,0.0000
25,2023-11-11,0.0000
25,2023-11-10,0.0000
25,2023-11-09,0.0000
25,2023-11-08,0.0000
25,2023-11-07,0.0000
25,2023-11-06,0.0000
25,2023-11-05,0.0000
25,2023-11-04,0.2000
25,2024-01-03,9.0000
25,2024-01-02,0.0000
25,2024-01-01,0.0000
25,2023-12-31,0.0000
25,2023-12-30,0.0000
25,2023-12-29,0.0000
25,2023-12-28,0.0000
25,2023-12-27,0.0000
25,2023-12-26,0.0000
25,2023-12-25,0.0000
25,2024-01-12,0.0000
25,2024-01-11,0.6000
25,2024-01-10,0.0000
25,2024-01-09,0.0000
25,2024-01-08,0.0000
25,2024-01-13,20.0000
25,2024-01-20,0.0000
25,2024-01-19,0.8000
25,2024-01-18,0.0000
25,2024-01-17,0.0000
25,2024-01-16,0.0000
25,2024-01-15,0.0000
25,2024-01-14,45.6000
25,2024-01-22,6.6000
25,2024-01-21,89.2000
25,2024-01-25,2.6000
25,2024-01-24,9.6000
25,2024-01-23,67.2000
25,2024-01-27,0.0000
25,2024-01-26,11.8000
25,2024-01-30,0.0000
25,2024-01-29,0.0000
25,2024-01-28,13.4000
25,2024-02-13,0.0000
25,2024-02-12,0.0000
25,2024-02-11,0.0000
25,2024-02-10,0.0000
25,2024-02-09,0.0000
25,2024-02-08,0.0000
25,2024-02-07,0.0000
25,2024-02-06,0.0000
25,2024-02-05,0.0000
25,2024-02-04,2.8000
25,2024-02-14,74.6000
25,2024-02-20,1.2000
25,2024-02-19,0.0000
25,2024-02-18,0.0000
25,2024-02-17,0.0000
25,2024-02-16,0.0000
25,2024-02-15,70.6000
25,2024-03-04,0.0000
25,2024-03-05,43.8000
25,2024-03-06,25.8000
25,2024-03-08,3.0000
25,2024-03-07,13.0000
25,2024-03-21,0.0000
25,2024-03-20,0.0000
25,2024-03-19,0.0000
25,2024-03-18,0.0000
25,2024-03-17,0.0000
25,2024-03-16,0.0000
25,2024-03-15,0.0000
25,2024-03-14,0.0000
25,2024-03-13,0.0000
25,2024-03-12,0.0000
25,2024-03-23,9.2000
25,2024-03-22,118.6000
25,2024-03-25,0.0000
25,2024-03-24,93.0000
26,2015-04-15,0.0000
26,2015-04-14,0.0000
26,2015-04-13,0.0000
26,2015-04-12,0.0000
26,2015-04-11,0.0000
26,2015-04-10,0.0000
26,2015-04-09,0.0000
26,2015-04-21,0.1215
26,2015-04-20,0.0000
26,2015-04-19,0.0004
26,2015-04-18,0.0000
26,2015-04-17,0.3213
26,2015-04-16,0.4227
26,2015-04-29,0.1205
26,2015-04-28,0.0000
26,2015-04-27,0.4511
26,2015-04-26,6.0602
26,2015-04-25,0.4935
26,2015-04-24,0.2474
26,2015-04-23,0.0639
26,2015-04-22,8.6088
26,2015-05-03,0.0000
26,2015-05-02,0.0000
26,2015-05-01,0.0000
26,2015-04-30,14.9854
26,2015-05-04,4.7272
26,2015-05-07,0.0000
26,2015-05-06,0.0976
26,2015-05-05,7.9204
26,2015-05-10,0.0000
26,2015-05-09,0.0000
26,2015-05-08,8.3563
26,2015-05-12,1.5368
26,2015-05-11,5.0371
26,2015-05-27,0.0000
26,2015-05-26,0.0000
26,2015-05-25,0.0000
26,2015-05-24,0.0000
26,2015-05-23,0.0000
26,2015-05-22,0.0000
26,2015-05-21,0.0000
26,2015-05-20,0.0000
26,2015-05-19,0.0000
26,2015-05-18,0.0000
26,2015-06-14,0.0000
26,2015-06-13,0.0873
26,2015-06-12,0.0776
26,2015-06-11,0.0000
26,2015-06-10,0.0000
26,2015-06-09,0.0000
26,2015-06-08,0.0000
26,2015-06-07,0.0000
26,2015-06-06,0.0000
26,2015-06-05,0.0000
26,2015-06-15,2.2498
26,2015-06-18,0.0000
26,2015-06-17,0.0000
26,2015-06-16,2.0623
26,2015-06-23,0.0000
26,2015-06-22,0.0889
26,2015-06-21,0.0000
26,2015-06-20,1.4457
26,2015-06-19,26.8201
26,2015-07-03,0.0000
26,2015-07-02,0.0000
26,2015-07-01,0.0000
26,2015-06-30,0.0000
26,2015-06-29,0.0000
26,2015-06-28,0.0000
26,2015-06-27,0.1557
26,2015-06-26,0.0004
26,2015-06-25,5.6864
26,2015-06-24,27.2040
26,2015-09-07,0.0895
26,2015-09-06,0.4797
26,2015-09-05,3.4500
26,2015-09-04,0.3832
26,2015-09-03,0.0000
26,2015-09-02,0.3346
26,2015-09-01,0.9302
26,2015-08-31,0.0000
26,2015-08-30,0.0000
26,2015-08-29,0.0000
26,2015-09-10,0.4377
26,2015-09-09,5.7304
26,2015-09-08,2.7696
26,2015-09-11,13.5760
26,2015-09-12,5.9352
26,2015-09-26,0.0000
26,2015-09-25,0.0000
26,2015-09-24,0.0000
26,2015-09-23,0.0000
26,2015-09-22,0.0000
26,2015-09-21,0.0000
26,2015-09-20,0.0000
26,2015-09-19,0.0000
26,2015-09-18,0.0000
26,2015-09-17,0.0000
26,2015-10-03,3.2919
26,2015-10-02,0.1463
26,2015-10-01,0.0000
26,2015-09-30,0.0000
26,2015-09-29,0.0989
26,2015-09-28,0.1176
26,2015-09-27,13.7379
26,2015-10-18,0.3638
26,2015-10-17,0.0000
26,2015-10-16,0.0000
26,2015-10-15,0.0000
26,2015-10-14,0.0000
26,2015-10-13,0.0000
26,2015-10-12,0.0000
26,2015-10-11,0.0000
26,2015-10-10,0.0000
26,2015-10-09,0.0000
26,2015-10-28,0.3443
26,2015-10-27,0.0000
26,2015-10-26,0.0000
26,2015-10-25,0.0019
26,2015-10-24,0.0000
26,2015-10-23,0.0138
26,2015-10-22,3.2270
26,2015-10-21,0.0000
26,2015-10-20,0.0000
26,2015-10-19,0.4718
26,2015-11-01,0.0000
26,2015-10-31,0.0000
26,2015-10-30,3.8093
26,2015-10-29,4.6610
26,2015-11-03,5.2317
26,2015-11-02,14.0393
26,2015-11-04,13.1921
26,2015-11-05,0.4373
26,2015-11-06,8.5499
26,2015-11-07,11.1995
26,2015-11-20,0.8617
